Continente;Ordem continente;País;Ordem país;UF;Ordem UF;Via de acesso;Ordem via de acesso;ano;Mês;Ordem mês;Chegadas
Europa;6;Grécia;81;Rio Grande do Sul;21;Terrestre;2;2015;julho;7;0
Europa;6;Holanda;92;Rio Grande do Sul;21;Terrestre;2;2015;julho;7;3
Europa;6;Hungria;94;Rio Grande do Sul;21;Terrestre;2;2015;julho;7;0
Europa;6;Reino Unido/ Inglaterra;182;Rio Grande do Sul;21;Terrestre;2;2015;julho;7;3
Europa;6;Irlanda;117;Rio Grande do Sul;21;Terrestre;2;2015;julho;7;8
Europa;6;Itália;120;Rio Grande do Sul;21;Terrestre;2;2015;julho;7;0
Europa;6;Noruega;164;Rio Grande do Sul;21;Terrestre;2;2015;julho;7;2
Europa;6;Polônia;177;Rio Grande do Sul;21;Terrestre;2;2015;julho;7;1
Europa;6;Portugal;179;Rio Grande do Sul;21;Terrestre;2;2015;julho;7;16
Europa;6;República Tcheca;187;Rio Grande do Sul;21;Terrestre;2;2015;julho;7;0
Europa;6;Rússia;190;Rio Grande do Sul;21;Terrestre;2;2015;julho;7;1
Europa;6;Suécia;215;Rio Grande do Sul;21;Terrestre;2;2015;julho;7;2
Europa;6;Suíça;216;Rio Grande do Sul;21;Terrestre;2;2015;julho;7;3
Europa;6;Outros países;998;Rio Grande do Sul;21;Terrestre;2;2015;julho;7;5
Oceania;7;Austrália;14;Rio Grande do Sul;21;Terrestre;2;2015;julho;7;3
Oceania;7;Nova Zelândia;166;Rio Grande do Sul;21;Terrestre;2;2015;julho;7;0
Oceania;7;Outros países;998;Rio Grande do Sul;21;Terrestre;2;2015;julho;7;0
Continente não especificado;8;Países não especificados;999;Rio Grande do Sul;21;Terrestre;2;2015;julho;7;0
África;1;África do Sul;2;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;13
África;1;Angola;6;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;0
África;1;Cabo Verde;35;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;0
África;1;Nigéria;162;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;0
África;1;Outros países;998;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;1
América Central e Caribe;2;Costa Rica;53;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;0
América Central e Caribe;2;Cuba;55;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;0
América Central e Caribe;2;Guatemala;84;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;0
América Central e Caribe;2;Panamá;170;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;3
América Central e Caribe;2;Outros países;998;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;6
América do Norte;3;Canadá;38;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;0
América do Norte;3;Estados Unidos;68;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;6
América do Norte;3;México;148;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;5
América do Sul;4;Argentina;11;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;6846
América do Sul;4;Bolívia;26;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;59
América do Sul;4;Chile;42;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;645
América do Sul;4;Colômbia;48;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;11
América do Sul;4;Equador;63;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;11
América do Sul;4;Guiana Francesa;87;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;0
América do Sul;4;Paraguai;173;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;160
América do Sul;4;Peru;174;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;54
América do Sul;4;Guiana;86;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;0
América do Sul;4;Suriname;217;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;2
América do Sul;4;Uruguai;234;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;6156
América do Sul;4;Venezuela;238;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;9
Ásia;5;China;43;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;0
Ásia;5;Índia;113;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;0
Ásia;5;Israel;119;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;1
Ásia;5;Japão;122;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;1
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;6
Ásia;5;Outros países;998;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;5
Europa;6;Alemanha;4;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;20
Europa;6;Áustria;15;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;1
Europa;6;Bélgica;21;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;0
Europa;6;Dinamarca;57;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;0
Europa;6;Espanha;67;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;19
Europa;6;Finlândia;73;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;0
Europa;6;França;74;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;23
Europa;6;Grécia;81;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;0
Europa;6;Holanda;92;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;2
Europa;6;Hungria;94;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;0
Europa;6;Reino Unido/ Inglaterra;182;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;0
Europa;6;Irlanda;117;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;5
Europa;6;Itália;120;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;1
Europa;6;Noruega;164;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;2
Europa;6;Polônia;177;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;1
Europa;6;Portugal;179;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;16
Europa;6;República Tcheca;187;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;0
Europa;6;Rússia;190;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;1
Europa;6;Suécia;215;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;0
Europa;6;Suíça;216;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;2
Europa;6;Outros países;998;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;3
Oceania;7;Austrália;14;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;5
Oceania;7;Nova Zelândia;166;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;0
Oceania;7;Outros países;998;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;0
Continente não especificado;8;Países não especificados;999;Rio Grande do Sul;21;Terrestre;2;2015;agosto;8;0
África;1;África do Sul;2;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;1
África;1;Angola;6;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;0
África;1;Cabo Verde;35;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;0
África;1;Nigéria;162;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;0
África;1;Outros países;998;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;0
América Central e Caribe;2;Costa Rica;53;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;0
América Central e Caribe;2;Cuba;55;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;0
América Central e Caribe;2;Guatemala;84;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;0
América Central e Caribe;2;Panamá;170;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;0
América Central e Caribe;2;Outros países;998;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;4
América do Norte;3;Canadá;38;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;1
América do Norte;3;Estados Unidos;68;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;1
América do Norte;3;México;148;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;2
América do Sul;4;Argentina;11;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;4430
América do Sul;4;Bolívia;26;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;16
América do Sul;4;Chile;42;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;463
América do Sul;4;Colômbia;48;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;6
América do Sul;4;Equador;63;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;0
América do Sul;4;Guiana Francesa;87;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;0
América do Sul;4;Paraguai;173;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;204
América do Sul;4;Peru;174;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;13
América do Sul;4;Guiana;86;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;0
América do Sul;4;Suriname;217;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;0
América do Sul;4;Uruguai;234;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;3745
América do Sul;4;Venezuela;238;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;3
Ásia;5;China;43;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;0
Ásia;5;Índia;113;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;0
Ásia;5;Israel;119;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;0
Ásia;5;Japão;122;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;0
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;0
Ásia;5;Outros países;998;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;2
Europa;6;Alemanha;4;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;13
Europa;6;Áustria;15;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;2
Europa;6;Bélgica;21;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;0
Europa;6;Dinamarca;57;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;1
Europa;6;Espanha;67;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;7
Europa;6;Finlândia;73;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;0
Europa;6;França;74;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;4
Europa;6;Grécia;81;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;0
Europa;6;Holanda;92;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;0
Europa;6;Hungria;94;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;0
Europa;6;Reino Unido/ Inglaterra;182;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;1
Europa;6;Irlanda;117;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;5
Europa;6;Itália;120;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;1
Europa;6;Noruega;164;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;1
Europa;6;Polônia;177;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;0
Europa;6;Portugal;179;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;9
Europa;6;República Tcheca;187;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;0
Europa;6;Rússia;190;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;1
Europa;6;Suécia;215;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;1
Europa;6;Suíça;216;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;2
Europa;6;Outros países;998;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;2
Oceania;7;Austrália;14;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;2
Oceania;7;Nova Zelândia;166;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;1
Oceania;7;Outros países;998;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;0
Continente não especificado;8;Países não especificados;999;Rio Grande do Sul;21;Terrestre;2;2015;setembro;9;0
África;1;África do Sul;2;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;2
África;1;Angola;6;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;0
África;1;Cabo Verde;35;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;0
África;1;Nigéria;162;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;0
África;1;Outros países;998;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;1
América Central e Caribe;2;Costa Rica;53;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;1
América Central e Caribe;2;Cuba;55;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;0
América Central e Caribe;2;Guatemala;84;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;0
América Central e Caribe;2;Panamá;170;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;2
América Central e Caribe;2;Outros países;998;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;9
América do Norte;3;Canadá;38;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;1
América do Norte;3;Estados Unidos;68;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;6
América do Norte;3;México;148;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;9
América do Sul;4;Argentina;11;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;18742
América do Sul;4;Bolívia;26;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;46
América do Sul;4;Chile;42;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;1002
América do Sul;4;Colômbia;48;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;17
América do Sul;4;Equador;63;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;8
América do Sul;4;Guiana Francesa;87;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;0
América do Sul;4;Paraguai;173;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;252
América do Sul;4;Peru;174;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;152
América do Sul;4;Guiana;86;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;0
América do Sul;4;Suriname;217;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;0
América do Sul;4;Uruguai;234;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;9163
América do Sul;4;Venezuela;238;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;5
Ásia;5;China;43;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;0
Ásia;5;Índia;113;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;0
Ásia;5;Israel;119;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;1
Ásia;5;Japão;122;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;3
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;4
Ásia;5;Outros países;998;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;9
Europa;6;Alemanha;4;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;49
Europa;6;Áustria;15;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;2
Europa;6;Bélgica;21;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;3
Europa;6;Dinamarca;57;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;0
Europa;6;Espanha;67;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;17
Europa;6;Finlândia;73;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;0
Europa;6;França;74;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;41
Europa;6;Grécia;81;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;0
Europa;6;Holanda;92;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;4
Europa;6;Hungria;94;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;0
Europa;6;Reino Unido/ Inglaterra;182;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;1
Europa;6;Irlanda;117;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;10
Europa;6;Itália;120;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;2
Europa;6;Noruega;164;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;2
Europa;6;Polônia;177;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;1
Europa;6;Portugal;179;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;17
Europa;6;República Tcheca;187;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;0
Europa;6;Rússia;190;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;0
Europa;6;Suécia;215;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;3
Europa;6;Suíça;216;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;6
Europa;6;Outros países;998;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;2
Oceania;7;Austrália;14;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;8
Oceania;7;Nova Zelândia;166;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;0
Oceania;7;Outros países;998;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;0
Continente não especificado;8;Países não especificados;999;Rio Grande do Sul;21;Terrestre;2;2015;outubro;10;0
África;1;África do Sul;2;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;5
África;1;Angola;6;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;0
África;1;Cabo Verde;35;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;0
África;1;Nigéria;162;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;0
África;1;Outros países;998;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;1
América Central e Caribe;2;Costa Rica;53;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;0
América Central e Caribe;2;Cuba;55;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;0
América Central e Caribe;2;Guatemala;84;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;0
América Central e Caribe;2;Panamá;170;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;1
América Central e Caribe;2;Outros países;998;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;5
América do Norte;3;Canadá;38;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;1
América do Norte;3;Estados Unidos;68;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;10
América do Norte;3;México;148;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;10
América do Sul;4;Argentina;11;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;27515
América do Sul;4;Bolívia;26;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;69
América do Sul;4;Chile;42;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;1874
América do Sul;4;Colômbia;48;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;19
América do Sul;4;Equador;63;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;7
América do Sul;4;Guiana Francesa;87;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;0
América do Sul;4;Paraguai;173;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;369
América do Sul;4;Peru;174;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;130
América do Sul;4;Guiana;86;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;2
América do Sul;4;Suriname;217;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;0
América do Sul;4;Uruguai;234;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;8185
América do Sul;4;Venezuela;238;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;12
Ásia;5;China;43;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;0
Ásia;5;Índia;113;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;0
Ásia;5;Israel;119;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;2
Ásia;5;Japão;122;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;1
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;1
Ásia;5;Outros países;998;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;11
Europa;6;Alemanha;4;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;59
Europa;6;Áustria;15;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;1
Europa;6;Bélgica;21;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;2
Europa;6;Dinamarca;57;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;0
Europa;6;Espanha;67;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;33
Europa;6;Finlândia;73;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;0
Europa;6;França;74;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;20
Europa;6;Grécia;81;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;0
Europa;6;Holanda;92;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;3
Europa;6;Hungria;94;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;0
Europa;6;Reino Unido/ Inglaterra;182;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;5
Europa;6;Irlanda;117;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;12
Europa;6;Itália;120;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;0
Europa;6;Noruega;164;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;3
Europa;6;Polônia;177;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;2
Europa;6;Portugal;179;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;28
Europa;6;República Tcheca;187;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;1
Europa;6;Rússia;190;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;3
Europa;6;Suécia;215;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;3
Europa;6;Suíça;216;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;8
Europa;6;Outros países;998;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;8
Oceania;7;Austrália;14;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;15
Oceania;7;Nova Zelândia;166;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;1
Oceania;7;Outros países;998;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;0
Continente não especificado;8;Países não especificados;999;Rio Grande do Sul;21;Terrestre;2;2015;novembro;11;0
África;1;África do Sul;2;Rio Grande do Sul;21;Terrestre;2;2015;dezembro;12;7
África;1;Angola;6;Rio Grande do Sul;21;Terrestre;2;2015;dezembro;12;0
África;1;Cabo Verde;35;Rio Grande do Sul;21;Terrestre;2;2015;dezembro;12;0
África;1;Nigéria;162;Rio Grande do Sul;21;Terrestre;2;2015;dezembro;12;0
África;1;Outros países;998;Rio Grande do Sul;21;Terrestre;2;2015;dezembro;12;3
América Central e Caribe;2;Costa Rica;53;Rio Grande do Sul;21;Terrestre;2;2015;dezembro;12;0
América Central e Caribe;2;Cuba;55;Rio Grande do Sul;21;Terrestre;2;2015;dezembro;12;1
América Central e Caribe;2;Guatemala;84;Rio Grande do Sul;21;Terrestre;2;2015;dezembro;12;1
América Central e Caribe;2;Panamá;170;Rio Grande do Sul;21;Terrestre;2;2015;dezembro;12;1
América Central e Caribe;2;Outros países;998;Rio Grande do Sul;21;Terrestre;2;2015;dezembro;12;15
América do Norte;3;Canadá;38;Rio Grande do Sul;21;Terrestre;2;2015;dezembro;12;4
América do Norte;3;Estados Unidos;68;Rio Grande do Sul;21;Terrestre;2;2015;dezembro;12;16
América do Norte;3;México;148;Rio Grande do Sul;21;Terrestre;2;2015;dezembro;12;22
América do Sul;4;Argentina;11;Rio Grande do Sul;21;Terrestre;2;2015;dezembro;12;96764
América do Sul;4;Bolívia;26;Rio Grande do Sul;21;Terrestre;2;2015;dezembro;12;185
América do Sul;4;Chile;42;Rio Grande do Sul;21;Terrestre;2;2015;dezembro;12;2884
América do Sul;4;Colômbia;48;Rio Grande do Sul;21;Terrestre;2;2015;dezembro;12;39
América do Sul;4;Equador;63;Rio Grande do Sul;21;Terrestre;2;2015;dezembro;12;6
América do Sul;4;Guiana Francesa;87;Rio Grande do Sul;21;Terrestre;2;2015;dezembro;12;0
América do Sul;4;Paraguai;173;Rio Grande do Sul;21;Terrestre;2;2015;dezembro;12;489
América do Sul;4;Peru;174;Rio Grande do Sul;21;Terrestre;2;2015;dezembro;12;203
América do Sul;4;Guiana;86;Rio Grande do Sul;21;Terrestre;2;2015;dezembro;12;0
América do Sul;4;Suriname;217;Rio Grande do Sul;21;Terrestre;2;2015;dezembro;12;0
América do Sul;4;Uruguai;234;Rio Grande do Sul;21;Terrestre;2;2015;dezembro;12;12512
América do Sul;4;Venezuela;238;Rio Grande do Sul;21;Terrestre;2;2015;dezembro;12;7
Ásia;5;China;43;Rio Grande do Sul;21;Terrestre;2;2015;dezembro;12;0
Ásia;5;Índia;113;Rio Grande do Sul;21;Terrestre;2;2015;dezembro;12;0
